x1,x2,y
0.59,4.311,1
2.382,4.976,1
1.259,1.282,0
4.918,1.824,1
1.911,3.772,1
0.082,1.969,1
1.367,4.363,1
2.134,1.106,0
3.801,3.496,0
1.871,3.123,0
3.504,0.636,1
1.178,4.649,1
0.457,4.782,1
1.296,4.007,1
4.121,0.271,1
0.715,4.349,1
4.427,2.231,1
2.707,1.798,0
1.146,3.218,1
4.826,2.192,1
2.096,0.286,1
0.402,3.462,1
1.286,2.841,0
1.392,3.691,1
2.805,3.288,0
0.584,3.735,1
3.29,0.181,1
4.158,1.308,1
4.005,3.224,0
1.063,1.785,0
4.094,0.393,1
4.472,0.97,1
1.13,0.797,0
4.929,4.292,0
1.976,0.594,0
3.961,2.884,0
3.493,1.41,1
3.635,3.748,0
4.967,2.535,1
4.828,1.54,1
3.614,3.868,0
3.825,0.597,1
3.833,3.997,0
3.661,1.039,1
3.958,2.094,1
1.918,3.022,0
0.083,1.406,0
4.154,4.303,0
0.981,1.339,0
1.541,0.771,0
1.855,4.33,1
2.816,0.666,1
0.014,1.74,1
2.421,4.28,1
2.686,2.684,0
3.919,0.397,1
3.891,3.042,0
0.18,4.011,1
4.06,1.368,1
0.889,2.002,0
0.176,0.439,0
0.492,1.789,0
0.513,1.049,0
0.061,3.037,1
4.197,1.026,1
1.31,2.063,0
3.539,2.803,0
4.053,0.229,1
3.752,4.021,0
3.222,2.079,0
3.812,2.723,0
4.91,3.782,0
0.589,0.064,0
1.234,2.993,1
0.902,0.626,0
2.826,3.163,0
1.707,0.849,0
3.742,2.876,0
2.049,3.311,0
2.646,0.353,1
3.301,1.84,0
4.911,1.903,1
3.982,3.977,0
1.406,0.326,0
1.189,1.971,0
4.954,0.319,1
2.393,1.954,0
0.303,3.561,1
2.806,3.671,0
1.123,0.014,0
1.304,1.699,0
0.97,4.683,1
4.474,4.552,0
0.441,1.321,0
3.695,4.353,0
2.288,3.888,0
4.622,2.791,1
0.525,2.238,1
1.606,1.738,0
4.19,3.593,0
3.96,3.154,0
2.514,3.14,0
1.488,0.974,0
0.651,2.094,0
1.689,4.978,1
3.19,4.43,0
0.778,2.48,1
3.541,0.363,1
4.022,1.374,1
4.884,3.834,0
2.078,3.34,0
0.965,2.698,1
4.343,2.798,0
1.818,2.921,0
3.063,4.034,0
4.886,4.583,0
4.046,3.233,0
2.524,4.535,1
1.748,0.688,0
4.32,4.117,0
2.346,2.727,0
2.838,3.58,0
2.472,0.296,1
1.643,1.72,0
3.767,0.922,1
0.853,1.825,0
0.946,0.195,0
4.922,0.17,1
1.781,0.988,0
1.854,1.115,0
2.826,1.668,0
0.982,4.192,1
1.988,1.738,0
4.643,1.267,1
1.217,3.385,1
1.509,1.658,0
1.718,0.118,0
3.011,0.294,1
0.382,3.024,1
3.144,2.241,0
2.831,3.868,0
1.037,2.724,0
0.406,3.162,1
4.115,1.615,1
3.693,1.098,1
1.853,2.931,0
1.339,2.59,0
3.67,0.699,1
3.442,1.445,1
0.587,1.505,0
4.649,3.156,0
3.629,1.404,1
1.787,3.857,1
1.09,1.073,0
1.949,1.643,0
4.646,1.648,1
3.85,0.653,1
2.428,2.004,0
2.339,1.606,0
4.714,0.955,1
3.721,0.491,1
0.797,3.49,1
0.946,0.423,0
3.563,4.945,0
3.291,0.238,1
1.798,3.4,0
1.233,0.084,0
1.853,1.474,0
2.052,4.905,1
0.243,4.145,1
4.052,1.689,1
1.747,2.431,0
2.686,3.554,0
0.999,0.175,0
1.458,4.554,1
1.759,0.904,0
3.492,3.793,0
1.702,0.771,0
4.158,0.243,1
2.036,4.748,1
1.489,2.684,0
3.709,2.94,0
4.133,4.917,0
0.991,4.49,1
1.581,0.785,0
0.726,0.423,0
4.226,3.319,0
2.444,0.29,1
0.349,3.388,1
0.857,2.548,0
2.025,0.002,1
2.678,4.676,1
2.658,3.603,0
0.849,4.876,1
2.479,1.651,0
0.341,1.945,0
3.531,3.146,0
2.645,3.647,0
0.873,3.931,1
1.98,3.299,0
0.275,4.014,1
1.014,3.633,1
2.642,1.668,0
4.916,3.87,0
2.324,2.52,0
0.673,4.925,1
1.663,3.593,1
4.096,1.941,1
4.557,1.772,1
3.96,1.887,1
2.848,3.475,0
1.123,0.589,0
3.605,0.668,1
2.956,4.542,0
1.979,3.085,0
4.9,3.211,0
3.303,1.949,0
2.693,1.761,0
2.876,2.287,0
2.895,4.81,1
3.133,3.568,0
2.591,4.913,1
2.97,2.557,0
0.694,2.441,1
2.695,1.152,0
1.648,0.812,0
3.201,3.686,0
3.351,1.306,1
2.834,4.396,0
3.439,2.926,0
3.914,4.56,0
0.227,3.69,1
4.064,1.574,1
2.356,0.481,1
1.102,1.185,0
3.095,3.042,0
0.179,2.423,1
0.714,4.581,1
4.905,0.982,1
0.692,1.462,0
1.435,0.694,0
1.908,2.203,0
4.275,4.337,0
2.363,3.58,0
2.829,4.789,1
1.082,0.543,0
0.999,0.318,0
1.852,3.535,0
0.518,3.632,1
1.479,0.619,0
3.165,4.736,0
0.981,4.181,1
2.244,2.621,0
1.605,2.412,0
4.058,4.645,0
3.857,4.216,0
3.005,4.304,0
1.082,1.392,0
0.223,3.105,1
3.568,3.892,0
3.812,3.008,0
2.813,3.931,0
1.087,4.564,1
4.115,2.754,0
4.041,1.814,1
2.165,2.702,0
0.481,0.121,0
2.232,1.849,0
1.023,4.292,1
0.215,3.028,1
0.537,2.766,1
2.023,4.269,1
0.07,4.69,1
4.706,0.063,1
4.664,1.554,1
3.266,2.055,0
3.78,4.218,0
0.722,2.257,0
3.028,2.682,0
2.254,4.362,1
1.669,4.561,1
3.225,0.064,1
0.976,2.064,0
4.056,0.206,1
2.341,4.251,1
0.792,0.675,0
1.183,1.457,0
2.005,1.013,0
2.366,4.939,1
1.155,2.007,0
3.193,2.454,0
0.613,0.93,0
4.452,1.706,1
3.243,2.868,0
3.593,4.213,0
0.232,2.427,1
3.832,0.037,1
1.197,2.664,0
4.478,1.404,1
3.698,1.822,1
2.588,2.18,0
0.42,2.559,1
2.271,3.401,0
1.061,2.229,0
3.193,0.104,1
4.718,2.456,1
2.108,0.824,0
1.996,0.378,0
3.773,3.81,0
0.403,3.937,1
1.687,3.877,1
1.305,1.236,0
0.784,4.907,1
3.515,2.929,0
2.013,1.02,0
1.66,1.486,0
4.416,4.512,0
3.761,2.937,0
3.139,1.271,1
2.471,3.679,0
4.383,0.236,1
3.391,0.627,1
3.532,1.229,1
1.663,0.487,0
1.943,0.379,0
2.08,0.462,0
4.952,1.304,1
0.897,0.998,0
4.478,2.995,0
1.549,0.203,0
3.002,1.278,1
0.479,0.271,0
3.231,4.749,0
2.848,1.956,0
1.713,1.406,0
0.046,0.982,0
0.608,0.155,0
3.57,3.461,0
4.0,3.062,0
1.675,3.623,1
4.148,1.336,1
1.98,3.11,0
0.26,2.401,1
1.761,1.276,0
1.684,4.918,1
3.916,1.07,1
1.33,1.818,0
2.411,4.647,1
3.726,1.078,1
1.0,0.414,0
3.706,0.145,1
1.891,3.254,0
1.152,1.392,0
2.024,3.331,0
3.9,1.876,1
0.665,0.202,0
1.327,3.448,1
0.076,3.341,1
4.544,4.065,0
3.096,3.434,0
4.104,3.471,0
0.205,3.503,1
2.754,0.094,1
1.276,1.253,0
3.214,0.712,1
4.949,2.205,1
4.956,3.895,0
0.439,2.162,1
1.744,0.102,0
2.254,0.149,1
1.458,1.803,0
0.005,4.501,1
1.749,1.793,0
0.397,1.519,0
1.528,3.604,1
3.156,3.01,0
0.498,3.315,1
1.723,4.677,1
3.604,0.608,1
4.755,3.37,0
3.193,0.811,1
3.472,1.231,1
4.593,4.955,0
0.795,1.556,0
1.382,2.491,0
0.99,1.831,0
3.475,0.976,1
3.84,3.269,0
0.276,2.826,1
1.992,2.619,0
4.707,2.777,1
4.175,4.687,0
3.204,1.253,1
4.573,2.999,0
1.994,3.864,1
2.004,3.145,0
1.31,3.823,1
0.516,0.226,0
3.053,2.779,0
4.406,1.869,1
0.445,1.758,0
4.255,2.002,1
4.435,3.207,0
0.758,3.555,1
1.899,0.036,1
1.229,3.985,1
2.628,1.729,0
0.053,3.759,1
1.795,4.31,1
1.368,1.489,0
4.622,3.112,0
3.909,4.43,0
4.639,1.038,1
1.822,2.303,0
3.557,0.653,1
0.374,3.032,1
0.242,1.984,1
4.304,1.481,1
1.663,3.926,1
1.374,2.292,0
2.641,3.072,0
1.892,2.393,0
0.875,0.883,0
2.09,2.095,0
2.075,2.888,0
2.721,3.124,0
3.782,3.297,0
1.32,4.612,1
1.729,3.253,0
0.823,3.057,1
3.182,1.018,1
0.35,0.205,0
1.684,1.544,0
2.369,2.733,0
4.864,4.293,0
0.132,3.212,1
0.935,3.269,1
3.867,4.357,0
4.965,0.856,1
0.967,1.038,0
4.124,2.244,1
4.79,4.431,0
2.32,2.688,0
0.301,4.064,1
4.647,3.083,0
4.198,4.618,0
2.314,1.208,0
3.03,0.559,1
3.245,3.299,0
1.805,3.142,0
4.777,4.936,0
3.027,3.053,0
1.225,2.731,0
0.375,0.181,0
2.003,0.689,0
3.125,1.378,1
2.802,3.555,0
4.563,0.283,1
2.112,4.534,1
4.716,3.938,0
0.603,2.282,0
4.644,1.271,1
4.845,2.243,1
0.466,1.275,0
3.599,4.718,0
3.047,2.928,0
3.777,3.032,0
4.1,2.446,0
3.912,2.114,1
3.376,4.189,0
0.405,1.976,0
0.222,2.78,1
4.422,2.355,1
1.344,0.95,0
1.225,1.699,0
1.864,2.813,0
1.718,0.356,0
3.492,0.524,1
2.992,1.246,1
1.724,3.375,0
3.069,2.372,0
4.891,3.98,0
2.636,3.663,0
4.755,1.611,1
4.913,0.068,1
3.29,0.173,1
4.509,0.197,1
1.258,1.436,0
1.5,4.036,1
1.313,0.641,0
0.949,2.672,1
0.839,0.385,0
0.682,4.755,1
0.84,0.796,0
0.301,0.408,0
0.557,4.578,1
3.891,4.042,0
1.906,2.273,0
3.009,1.615,0
1.78,4.018,1
0.098,1.256,0
3.803,1.455,1
0.124,0.116,0
3.145,2.929,0
0.291,0.284,0
2.74,2.843,0
1.178,2.299,0
2.919,0.102,1
0.723,2.031,0
0.582,3.837,1
4.558,1.916,1
4.837,3.191,0
0.429,3.431,1
1.624,0.347,0
2.431,2.635,0
0.362,3.029,1
3.045,0.448,1
0.063,1.737,0
3.22,2.373,0
4.313,4.393,0
3.806,1.411,1
1.296,2.899,0
1.367,2.902,0
0.613,4.148,1
3.837,3.301,0
2.594,3.503,0
3.29,2.425,0
3.579,3.732,0
1.159,0.167,0
1.617,4.913,1
3.24,1.247,1
1.663,2.692,0
0.521,0.077,0
1.337,4.973,1
4.15,4.679,0
4.548,3.858,0
4.911,3.411,0
4.541,4.083,0
1.466,1.323,0
3.334,3.02,0
0.416,2.016,0
2.297,3.656,0
3.313,1.183,1
0.587,4.854,1
2.747,4.265,0
1.876,3.291,0
2.852,1.056,1
0.337,0.986,0
4.656,3.276,0
2.012,2.094,0
4.024,1.301,1
1.822,2.227,0
1.695,1.031,0
0.046,2.694,1
4.896,4.403,0
1.335,3.443,1
3.428,0.375,1
1.041,0.197,0
3.821,3.816,0
2.306,3.534,0
2.477,0.16,1
4.713,2.097,1
4.332,3.009,0
1.91,0.619,0
4.301,3.15,0
0.614,3.916,1
0.606,4.83,1
4.584,2.125,1
2.486,1.986,0
0.057,3.786,1
4.882,4.27,0
0.212,1.678,0
1.563,0.362,0
2.412,4.209,1
2.449,3.16,0
2.525,2.649,0
0.921,3.812,1
4.468,4.305,0
0.608,1.958,0
0.844,1.25,0
2.153,4.072,1
2.561,4.119,0
2.005,2.938,0
2.532,4.732,1
0.733,2.227,0
3.502,3.105,0
2.992,2.566,0
2.676,4.069,0
0.374,2.923,1
4.414,2.661,1
0.496,2.321,1
2.125,0.405,1
0.861,1.545,0
0.328,2.672,1
0.47,4.25,1
2.582,3.952,0
1.737,4.483,1
3.544,2.44,0
2.463,0.61,1
2.713,1.645,0
4.735,4.083,0
3.159,3.499,0
2.655,2.358,0
0.594,2.445,1
2.743,3.16,0
0.326,3.093,1
4.613,3.872,0
2.601,4.988,1
4.753,3.697,0
1.127,2.772,0
1.795,3.342,0
4.89,3.537,0
4.144,0.405,1
0.203,3.907,1
2.205,0.927,0
3.609,3.484,0
1.098,3.97,1
2.343,3.551,0
3.403,3.789,0
0.244,3.778,1
1.361,1.18,0
2.422,0.034,1
3.118,2.62,0
3.694,1.001,1
0.178,3.293,1
1.674,2.661,0
3.867,2.239,0
0.328,0.616,0
2.817,1.449,0
4.265,0.846,1
2.006,0.258,1
2.02,1.766,0
4.928,4.571,0
1.253,4.365,1
1.885,4.276,1
4.306,1.706,1
1.045,3.35,1
0.312,3.091,1
4.389,2.079,1
4.631,3.569,0
1.869,4.837,1
0.499,3.748,1
2.474,1.208,0
3.733,1.068,1
1.423,4.177,1
2.749,4.329,0
1.458,0.639,0
1.599,2.688,0
2.445,2.04,0
1.936,3.777,1
2.162,1.151,0
0.28,4.885,1
1.166,1.309,0
2.629,3.726,0
2.617,2.657,0
4.075,0.364,1
3.446,1.246,1
1.281,0.704,0
4.349,1.072,1
4.722,0.721,1
4.218,1.914,1
1.08,3.697,1
1.942,3.38,0
4.274,3.967,0
4.784,3.395,0
1.88,1.335,0
1.775,0.159,0
2.223,0.18,1
4.411,2.171,1
1.265,1.514,0
2.203,2.116,0
3.386,4.681,0
3.37,4.869,0
2.15,2.308,0
0.824,4.936,1
4.228,2.555,0
2.234,3.173,0
3.221,2.207,0
0.193,4.942,1
3.389,0.728,1
3.594,2.562,0
3.612,1.385,1
0.1,4.133,1
4.058,1.299,1
0.646,0.603,0
3.32,3.991,0
0.264,0.145,0
3.226,3.757,0
0.192,0.954,0
3.183,0.617,1
1.222,2.857,0
1.209,0.887,0
1.496,4.735,1
0.251,4.081,1
0.584,1.236,0
3.317,1.941,0
2.214,1.461,0
2.038,1.921,0
3.87,1.055,1
2.206,4.094,1
1.824,3.663,1
3.709,0.854,1
3.975,0.783,1
1.993,4.578,1
4.623,3.273,0
3.592,1.588,1
0.807,4.808,1
3.054,2.71,0
1.077,3.948,1
2.92,0.296,1
1.87,2.204,0
4.27,3.232,0
3.139,4.575,0
1.737,4.117,1
4.049,0.647,1
4.75,0.589,1
3.712,2.026,0
4.463,2.255,1
4.663,3.777,0
4.489,2.857,0
1.404,1.266,0
3.043,2.093,0
0.597,2.308,1
2.615,4.914,1
1.318,0.437,0
4.147,2.492,0
0.819,2.536,1
0.903,3.832,1
0.519,2.291,1
2.761,4.658,1
4.32,1.32,1
0.875,2.224,0
2.429,2.078,0
1.193,4.008,1
4.55,1.152,1
3.583,4.841,0
4.285,0.666,1
2.674,1.844,0
4.153,3.469,0
1.295,2.692,0
1.731,1.056,0
4.247,3.995,0
3.37,0.166,1
4.145,1.212,1
3.127,0.351,1
3.801,0.664,1
4.954,3.11,1
4.307,4.206,0
4.775,0.289,1
2.436,2.859,0
0.266,2.397,1
3.136,4.913,1
0.532,1.077,0
4.873,4.496,0
0.806,3.522,1
0.548,1.679,0
2.962,0.972,1
4.236,3.291,0
0.361,0.418,0
0.751,2.509,1
3.164,4.908,1
1.29,3.835,1
2.481,0.133,1
3.753,1.282,1
0.77,4.612,1
4.859,1.537,1
4.369,2.65,1
4.445,0.439,1
1.92,3.242,0
4.088,4.784,0
1.059,2.903,1
0.844,0.729,0
0.025,1.277,0
2.838,1.617,0
0.964,1.371,0
0.416,1.935,0
3.323,0.008,1
0.279,3.833,1
3.28,4.509,0
4.759,0.866,1
2.141,1.742,0
1.822,1.769,0
0.483,4.842,1
0.546,1.128,0
3.115,1.578,0
2.109,3.818,1
2.564,0.393,1
2.944,2.269,0
2.189,1.149,0
0.561,4.79,1
1.463,2.342,0
0.254,4.101,1
2.609,0.885,1
2.977,4.623,0
3.949,4.734,0
0.375,3.796,1
1.511,4.399,1
3.425,3.763,0
2.823,0.162,1
3.227,1.821,0
1.368,1.558,0
0.133,1.481,0
3.833,1.217,1
1.224,2.99,1
2.009,0.194,1
0.006,1.632,0
0.407,2.673,1
1.749,3.677,1
1.969,0.373,0
2.562,0.661,1
0.65,4.694,1
2.7,1.262,0
0.328,4.397,1
1.207,3.327,1
3.037,2.674,0
0.788,3.094,1
4.57,4.585,0
1.021,2.565,0
4.254,4.336,0
1.475,3.414,1
2.716,0.926,1
4.238,4.434,0
2.576,3.783,0
1.107,0.549,0
4.68,3.965,0
4.961,2.95,1
2.017,3.467,0
4.937,0.192,1
1.92,4.774,1
0.58,3.272,1
0.865,2.583,1
2.121,3.449,0
0.438,1.856,0
3.146,0.042,1
1.14,2.068,0
1.593,1.711,0
1.699,0.659,0
0.005,4.499,1
4.472,0.447,1
0.513,4.457,1
0.351,1.628,0
0.097,4.613,1
0.422,2.58,1
3.21,0.795,1
1.009,3.765,1
4.792,3.209,0
0.187,3.075,1
0.132,3.985,1
0.06,3.194,1
4.008,1.759,1
3.113,2.906,0
0.807,1.539,0
4.657,0.103,1
3.319,1.388,1
2.864,4.401,0
1.195,1.981,0
4.44,0.289,1
2.789,2.89,0
4.273,2.088,1
3.834,1.87,1
2.942,1.652,0
3.283,4.329,0
1.177,0.833,0
1.98,3.267,0
2.386,0.077,1
1.995,2.76,0
4.826,4.168,0
4.944,2.921,1
0.18,2.758,1
2.17,4.31,1
4.047,0.222,1
1.471,4.584,1
4.64,4.913,0
2.236,4.653,1
1.161,0.533,0
1.032,4.783,1
1.661,3.55,1
2.723,1.393,0
1.332,4.526,1
0.269,0.383,0
4.646,1.426,1
4.609,2.424,1
0.146,2.446,1
4.774,3.316,0
0.544,4.372,1
3.573,1.668,1
4.344,4.483,0
1.088,0.081,0
0.493,4.096,1
0.968,2.466,0
2.57,1.327,0
4.171,1.786,1
2.886,1.376,0
2.685,1.425,0
2.082,1.52,0
0.656,1.823,0
2.214,3.382,0
0.535,2.414,1
4.446,1.32,1
3.198,3.625,0
4.265,0.914,1
2.917,1.19,1
2.515,4.492,1
4.145,3.607,0
1.003,3.564,1
1.496,3.639,1
4.949,0.736,1
1.869,2.793,0
3.98,0.347,1
2.757,1.411,0
2.281,3.115,0
3.731,0.277,1
0.492,0.677,0
0.564,4.358,1
0.134,0.572,0
4.13,0.509,1
2.553,2.34,0
4.046,3.435,0
0.848,0.714,0
0.412,3.311,1
4.603,3.199,0
3.343,2.031,0
4.254,3.276,0
1.455,3.039,0
2.841,0.241,1
4.362,3.368,0
2.98,3.911,0
3.181,0.438,1
4.838,3.519,0
3.454,2.932,0
2.497,3.701,0
1.111,1.811,0
1.971,1.907,0
0.083,2.415,1
0.106,4.685,1
1.277,2.739,0
1.855,2.963,0
3.4,3.595,0
1.535,2.159,0
4.975,2.107,1
2.058,4.409,1
0.04,3.648,1
2.878,0.439,1
4.38,3.916,0
4.247,3.837,0
2.627,3.841,0
4.429,3.749,0
1.206,1.421,0
0.491,3.555,1
0.495,4.413,1
1.843,3.292,0
2.981,3.513,0
1.999,0.582,0
4.865,3.13,1
2.744,1.302,0
0.103,3.939,1
2.818,0.876,1
4.905,3.765,0
1.778,3.495,1
0.264,3.875,1
1.673,3.106,0
3.203,3.174,0
0.673,1.84,0
2.621,3.182,0
0.767,1.276,0
0.618,1.295,0
1.194,4.839,1
0.024,0.813,0
1.406,2.21,0
2.656,0.665,1
4.887,3.119,1
2.24,3.294,0
3.928,3.25,0
3.309,0.229,1
0.309,2.332,1
0.229,0.823,0
1.287,4.986,1
2.623,2.611,0
0.995,1.228,0
4.943,1.039,1
4.703,4.445,0
1.969,0.57,0
0.958,4.065,1
2.276,4.205,1
0.282,4.774,1
3.912,1.773,1
3.876,4.786,0
4.564,4.853,0
3.528,3.809,0
2.289,3.982,0
0.481,1.323,0
1.188,2.591,0
4.012,3.882,0
4.891,0.88,1
4.438,1.194,1
2.706,1.615,0
2.236,0.664,0
2.838,3.393,0
1.886,4.581,1
1.426,3.828,1
1.881,2.617,0
4.495,0.26,1
4.546,1.616,1
1.366,2.991,0
1.786,4.929,1
1.487,1.851,0
4.165,1.863,1
3.527,1.709,1
2.786,4.44,0
1.901,0.493,0
0.958,4.791,1
4.452,2.247,1
4.05,2.927,0
2.6,0.501,1
3.273,3.971,0
0.936,1.797,0
2.352,0.83,0
3.389,2.363,0
1.772,0.341,0
1.356,3.481,1
1.163,2.466,0
2.47,4.046,0
1.572,4.288,1
3.479,4.424,0
3.095,0.667,1
3.143,3.42,0
4.496,2.773,1
1.962,4.565,1
4.336,0.116,1
2.751,4.662,1
0.189,3.11,1
2.18,1.361,0
2.609,4.544,1
3.48,2.89,0
0.95,1.288,0
4.444,1.067,1
1.594,3.902,1
1.311,0.198,0
4.555,3.024,0
0.494,1.704,0
4.782,3.918,0
3.639,2.972,0
3.425,4.986,0
2.584,4.219,0
2.085,1.005,0
1.728,1.606,0
1.24,0.066,0
3.651,2.015,0
3.183,1.4,1
3.857,3.414,0
4.548,3.548,0
1.669,4.183,1
3.473,1.207,1
4.048,0.547,1
1.14,4.336,1
4.583,3.437,0
2.089,4.255,1
4.861,1.024,1
4.789,2.407,1
1.938,2.116,0
1.655,1.288,0
0.555,0.481,0
3.619,1.062,1
3.857,1.6,1
3.983,1.704,1
0.37,4.217,1
3.481,1.91,0
2.253,0.252,1
0.303,2.178,1
1.609,2.974,0
2.563,2.899,0
2.738,4.002,0
3.396,1.639,1
1.378,0.412,0
1.498,3.098,0
3.477,1.546,1
2.232,4.017,1
4.532,0.36,1
1.872,4.216,1
2.29,3.779,0
2.528,0.663,1
0.986,2.566,0
1.472,3.81,1
4.438,0.234,1
2.604,2.356,0
1.68,0.61,0
2.134,4.985,1
0.722,0.147,0
0.2,1.087,0
1.037,1.684,0
4.997,0.33,1
4.401,1.572,1
2.687,2.651,0
0.7,1.114,0
4.841,2.069,1
1.211,3.833,1
2.613,2.037,0
3.122,1.685,0
3.086,4.094,0
0.982,3.664,1
3.74,0.245,1
4.866,3.324,0
0.75,4.859,1
0.912,2.392,0
4.963,2.84,1
1.34,3.505,1
4.87,4.437,0
4.798,4.395,0
0.113,0.958,0
2.4,4.346,1
0.56,2.759,1
1.243,1.715,0
2.822,1.342,0
2.151,3.239,0
1.871,4.237,1
2.72,3.913,0
1.224,2.102,0
1.026,1.846,0
4.383,1.588,1
4.481,0.647,1
2.805,2.717,0
2.238,4.881,1
1.227,4.433,1
2.542,2.748,0
4.017,2.897,0
0.859,1.529,0
2.621,3.077,0
4.687,2.082,1
0.413,1.76,0
1.78,2.048,0
4.333,2.744,0
4.904,4.48,0
2.026,0.18,1
4.677,4.508,0
1.74,1.115,0
3.448,2.987,0
3.309,0.849,1
0.832,0.059,0
2.486,1.649,0
3.484,3.083,0
4.115,4.358,0
3.669,1.668,1
0.293,1.715,0
4.735,2.436,1
1.694,1.003,0
1.123,3.715,1
2.223,4.943,1
3.788,0.378,1
1.667,4.425,1
3.557,3.478,0
3.799,0.326,1
1.661,2.124,0
3.322,4.385,0
2.301,1.122,0
2.292,4.409,1
4.484,1.247,1
4.016,0.861,1
4.449,2.112,1
3.478,4.228,0
1.568,0.713,0
2.123,1.564,0
2.398,2.073,0
1.693,2.522,0
0.299,2.522,1
0.83,1.15,0
3.642,3.061,0
3.113,3.107,0
4.692,1.835,1
1.095,4.861,1
1.502,0.745,0
1.062,0.078,0
3.084,1.103,1
0.078,4.795,1
0.751,4.547,1
4.544,3.356,0
2.911,3.427,0
4.262,0.454,1
4.299,3.954,0
2.07,0.465,0
1.216,4.262,1
3.939,3.097,0
3.986,1.91,1
1.338,1.209,0
3.736,2.702,0
4.757,4.092,0
2.431,3.342,0
1.633,3.982,1
0.727,1.06,0
4.836,0.523,1
3.058,2.863,0
1.728,1.378,0
4.767,1.44,1
1.863,3.31,0
1.747,3.626,1
4.942,4.366,0
4.776,1.629,1
0.911,3.192,1
2.42,3.02,0
0.367,0.647,0
1.293,2.944,0
0.365,3.811,1
2.236,0.086,1
0.527,1.17,0
4.762,1.448,1
3.585,3.283,0
0.679,4.692,1
3.891,3.548,0
0.238,4.701,1
2.13,1.169,0
0.637,3.125,1
2.151,3.876,1
1.079,2.218,0
2.512,2.9,0
3.022,0.036,1
1.16,3.149,1
3.947,1.609,1
1.442,1.178,0
2.619,3.329,0
0.451,0.673,0
2.916,3.216,0
0.906,1.301,0
0.29,4.142,1
3.09,3.183,0
2.09,3.82,1
0.579,1.395,0
3.459,3.892,0
2.657,0.778,1
1.812,2.747,0
2.503,1.012,0
3.058,0.125,1
3.465,3.08,0
1.414,4.107,1
1.714,2.714,0
4.691,1.789,1
2.016,2.195,0
1.604,3.014,0
0.471,2.708,1
0.331,3.368,1
2.059,4.157,1
1.618,2.508,0
4.995,0.43,1
4.337,0.773,1
2.896,3.49,0
3.501,2.184,0
3.998,2.769,0
1.237,4.184,1
0.728,1.41,0
0.418,2.165,1
2.458,1.942,0
1.226,1.659,0
2.083,4.122,1
3.675,0.488,1
3.581,3.641,0
1.964,2.135,0
1.296,2.851,0
4.252,3.297,0
1.23,2.557,0
4.786,1.122,1
1.528,2.582,0
4.396,4.539,0
1.709,3.351,0
2.856,0.515,1
4.339,0.15,1
0.174,1.076,0
4.721,2.001,1
3.013,3.954,0
4.147,1.143,1
3.627,4.427,0
2.209,2.078,0
3.136,1.497,0
3.895,0.092,1
3.29,0.244,1
0.055,4.291,1
2.656,2.725,0
1.283,2.1,0
3.953,3.617,0
4.58,2.926,0
3.803,4.999,0
1.741,1.353,0
0.178,3.943,1
4.692,3.841,0
0.975,4.398,1
2.618,1.983,0
3.604,2.506,0
1.858,4.051,1
0.316,0.373,0
2.164,2.656,0
1.859,3.019,0
2.805,3.878,0
2.61,2.703,0
3.514,3.927,0
0.104,3.986,1
2.106,2.36,0
2.62,4.775,1
3.547,3.734,0
0.9,4.371,1
4.572,0.768,1
3.072,4.751,0
0.139,2.128,1
2.621,4.659,1
4.186,2.569,0
4.05,2.56,0
4.055,3.992,0
2.169,0.639,0
3.308,4.183,0
1.409,0.323,0
2.627,2.675,0
4.61,0.228,1
1.12,1.596,0
4.992,3.455,0
4.51,4.937,0
4.864,1.975,1
4.424,3.829,0
0.503,0.946,0
2.878,2.478,0
0.916,2.125,0
3.641,2.676,0
1.233,1.033,0
1.329,0.577,0
2.952,2.768,0
4.932,0.491,1
4.343,3.143,0
3.135,1.187,1
0.591,0.349,0
0.238,3.419,1
3.054,4.361,0
1.023,0.81,0
4.257,0.276,1
0.326,0.784,0
0.363,4.494,1
3.731,4.921,0
0.917,3.361,1
2.671,3.554,0
1.737,1.984,0
2.178,3.863,0
1.817,4.129,1
0.662,2.333,0
2.375,4.172,1
3.12,1.251,1
3.117,1.812,0
3.809,3.959,0
0.538,3.815,1
2.923,0.748,1
2.073,0.861,0
2.892,0.527,1
2.842,1.155,0
1.504,1.714,0
1.315,2.731,0
1.304,1.793,0
0.901,0.813,0
0.198,2.904,1
1.024,0.623,0
1.056,1.661,0
0.815,0.108,0
2.497,1.743,0
4.504,0.516,1
2.66,2.437,0
3.47,3.433,0
2.956,0.109,1
4.793,4.998,0
2.849,2.971,0
1.279,3.419,1
1.278,3.91,1
1.474,3.377,1
1.108,3.093,1
3.042,0.279,1
2.343,1.4,0
1.534,0.321,0
2.148,2.399,0
1.854,1.823,0
3.977,0.259,1
2.554,0.916,0
0.054,1.03,0
3.271,0.315,1
4.141,1.907,1
2.023,0.123,1
2.035,0.53,0
0.838,4.89,1
4.76,3.74,0
2.283,3.141,0
4.784,4.993,0
4.704,3.123,0
4.285,4.77,0
1.007,4.224,1
0.858,1.186,0
4.533,3.783,0
3.276,2.71,0
3.525,2.554,0
3.072,3.288,0
3.983,0.129,1
2.597,3.885,0
3.544,4.631,0
2.986,1.644,0
0.498,0.604,0
2.8,1.2,0
0.785,3.72,1
3.508,2.397,0
4.761,3.841,0
4.387,3.254,0
